Corporate-Credit-Rating,Name STRING,Symbol STRING,Rating_Agency_Name STRING,Date STRING,Sector STRING,currentRatio REAL,quickRatio REAL,cashRatio REAL,daysOfSalesOutstanding REAL,netProfitMargin REAL,pretaxProfitMargin REAL,grossProfitMargin REAL,operatingProfitMargin REAL,returnOnAssets REAL,returnOnCapitalEmployed REAL,returnOnEquity REAL,assetTurnover REAL,fixedAssetTurnover REAL,debtEquityRatio REAL,debtRatio REAL,effectiveTaxRate REAL,freeCashFlowOperatingCashFlowRatio REAL,freeCashFlowPerShare REAL,cashPerShare REAL,companyEquityMultiplier REAL,ebitPerRevenue REAL,enterpriseValueMultiple REAL,operatingCashFlowPerShare REAL,operatingCashFlowSalesRatio REAL,payablesTurnover REAL,
BBB,Ecopetrol S.A.,EC,Standard  Poor\s Ratings Services,6/30/2015,Energy,1.225338865,0.875137395,0.452285687,26.13051342,0.076494961,0.158876338,0.348584233,0.21901794,0.045495328,0.128844073,0.107320307,0.594749347,0.826863861,1.326791031,0.562454535,0.518525151,0.147963663,65.26601359,243.6387496,2.358930276,0.183739868,1.531396316,441.0948758,0.274910504,4.867273941,
BBB,Ecopetrol S.A.,EC,Standard  Poor\s Ratings Services,1/29/2016,Energy,1.153049252,0.676760718,0.375521531,27.97421464,-0.120139577,-0.106569567,0.293286636,0.040712055,-0.050886569,-0.026946377,-0.152549193,0.423562081,0.587192688,1.952345768,0.651253384,-0.127334759,-0.30498321,-86.62096262,189.5377132,2.99782821,-0.054639181,12.04933352,284.0187914,0.223085459,4.769004302,
BBB,Ecopetrol S.A.,EC,Standard  Poor\s Ratings Services,8/16/2012,Energy,1.133260648,0.893645462,0.448088675,35.97518591,0.219773863,0.332325235,0.426419513,0.352295074,0.180271951,0.34869797,0.390339768,0.820261101,1.318139192,1.100620075,0.508303135,0.338678379,0.24366189,119.2766974,226.4056782,2.165282879,0.332325235,0.325984806,489.5172462,0.301004857,5.297846422,
BBB,Ecopetrol S.A.,EC,Moody\s Investors Service,6/15/2012,Energy,1.273604521,0.992851788,0.50584986,34.23166637,0.236259499,0.370182433,0.465533422,0.377477148,0.208960647,0.407835848,0.410959254,0.88445395,1.518694606,0.903220933,0.459261176,0.3617755,0.33493204,183.3877001,197.7073448,1.966682534,0.370182433,0.153198132,547.5370463,0.353343092,6.465906886,
BBB,Ecopetrol S.A.,EC,Moody\s Investors Service,9/10/2013,Energy,1.268025527,0.964118381,0.471145004,32.8602938,0.20380412,0.33202975,0.41295503,0.340772098,0.136632182,0.272483922,0.286978254,0.670409322,1.001577009,1.074329725,0.511495253,0.386187171,0.200426064,81.70191494,288.3805472,2.10037086,0.33202975,0.565731201,407.6411684,0.244924904,4.015695714,
A,Comcast Corporation,CCZ,Moody\s Investors Service,2/17/2016,Consumer Services,0.676807129,0.511442403,0.126251513,33.78123742,0.109555764,0.179465844,1,0.214709435,0.049005247,0.090110246,0.156172875,0.447308704,2.213277885,2.18686028,0.686211534,0.370849536,0.474438172,3.583668544,0.965808528,3.18686028,0.179465844,6.673231218,7.553499598,0.252019863,0,
BBB,Comcast Corporation,CCZ,Moody\s Investors Service,6/15/2012,Consumer Services,0.647458651,1.195151424,0.122347255,28.43943627,0.074495899,0.146968232,1,0.191988109,0.026359477,0.056765599,0.087997631,0.353837965,2.02627091,2.338367813,0.70045242,0.371633971,0.563541304,2.943918427,4.178441369,3.338367813,0.146968232,5.749416163,5.223962127,0.256885498,0,
A,Comcast Corporation,CCZ,Moody\s Investors Service,2/13/2013,Consumer Services,1.196063181,1.073112361,0.655199234,32.20656864,0.099136967,0.185536199,1,0.194645996,0.037600548,0.078303217,0.125678742,0.379278782,2.297664512,2.342471027,0.700820144,0.322508399,0.553184327,3.068334578,4.63592233,3.342471027,0.185536199,4.877952499,5.546676624,0.237398114,0,
A,Comcast Corporation,CCZ,Moody\s Investors Service,8/5/2014,Consumer Services,0.777197013,0.622228604,0.224583573,33.54656489,0.121846601,0.181243184,1,0.216706652,0.052592272,0.087825603,0.158980099,0.431626909,2.2219171,2.022879475,0.669189589,0.310709988,0.495898495,3.253193961,1.746806039,3.022879475,0.181243184,7.725437334,6.560201316,0.246383133,0,
A,Comcast Corporation,CCZ,Moody\s Investors Service,7/12/2016,Consumer Services,0.759739958,0.604968656,0.153285349,36.11276942,0.108142731,0.17851324,1,0.209681231,0.048171745,0.090290315,0.161188662,0.445445983,2.217830249,2.346124613,0.701146814,0.369818156,0.437577963,3.493360996,2.104979253,3.346124613,0.17851324,6.390653746,7.98340249,0.239294554,0,
A,Comcast Corporation,CCZ,Moody\s Investors Service,2/21/2014,Consumer Services,0.744236464,0.616909898,0.090841794,35.99362791,0.10541782,0.171907141,1,0.209768471,0.042918401,0.079449039,0.134453782,0.407126621,2.166789544,2.132777054,0.680794393,0.358074674,0.462923729,2.497142857,2.015619048,3.132777054,0.171907141,5.002998349,5.394285714,0.21900181,0,
BBB,HPInc.,HPQ,Egan-Jones Ratings Company,1/15/2014,Technology,1.106390457,0.626040728,0.26719536,51.60145328,0.045530642,0.023312971,0.504603822,0.063500686,0.048383739,0.043520904,0.187502292,1.062663235,9.796562854,2.875316293,0.741956546,0.533613445,0.724414197,4.347983454,6.526370217,3.875316293,0.023312971,2.933425311,6.002068252,0.103367825,3.968328697,
A,HPInc.,HPQ,Moody\s Investors Service,6/15/2012,Technology,1.01147853,0.532988383,0.159450458,52.2752171,0.05559354,0.02388306,0.487861999,0.076050139,0.054618313,0.038431868,0.183145631,0.982457901,10.35185486,2.353190939,0.701776601,0.627838105,0.640873487,3.868194842,4.136103152,3.353190939,0.02388306,3.353376987,6.035816619,0.099328068,4.418101695,
BBB,HPInc.,HPQ,Egan-Jones Ratings Company,4/7/2015,Technology,1.146564536,0.675271522,0.346015777,45.29832936,0.044978197,0.058831446,0.493342545,0.064466058,0.048572757,0.110255419,0.187535072,1.079917834,9.828395062,2.860910553,0.740993741,0.23547354,0.687586151,4.505844846,8.34272051,3.860910553,0.058831446,3.279684,6.553134963,0.110655517,3.550839464,
BBB,HPInc.,HPQ,Moody\s Investors Service,11/28/2012,Technology,1.085094073,0.611708739,0.242167745,49.75659912,-0.105103982,-0.0265211,0.505903271,-0.091868358,-0.116302589,-0.051399311,-0.563825994,1.106547882,10.06834532,3.847922981,0.793726096,-0.22462406,0.64941822,3.477710233,6.149442756,4.847922981,-0.0265211,-4.827507548,5.355116515,0.087830371,4.454531835,
BBB,KennametalInc.,KMT,Egan-Jones Ratings Company,2/10/2015,Capital Goods,2.710226102,1.345771524,0.316174328,68.37856294,0.055817904,0.065359035,0.316158946,0.092849615,0.040941696,0.056102114,0.082086566,0.733486794,3.207828975,1.004962535,0.501237563,0.359212882,0.568269008,1.963662015,2.87025598,2.004962535,0.065359035,10.90526325,3.455514883,0.095824742,9.377822138,
A,KennametalInc.,KMT,Egan-Jones Ratings Company,2/14/2014,Capital Goods,3.206790949,1.865607483,0.806932525,62.77292997,0.078499699,0.102962764,0.326335372,0.114465548,0.061576067,0.094093553,0.114076795,0.784411514,3.492158947,0.8526158,0.460222675,0.223897168,0.708481436,2.533443238,5.373859532,1.8526158,0.102962764,9.086086403,3.575878082,0.10973699,9.150884206,
BBB,KennametalInc.,KMT,Moody\s Investors Service,1/20/2016,Capital Goods,2.6070671,1.291193676,0.218529904,61.40882897,-0.141242334,-0.146424801,0.304470581,-0.135170624,-0.131213264,-0.163772797,-0.277822897,0.928993879,3.244807404,1.117338519,0.527708965,0.042965314,0.712782092,3.157192912,2.242733987,2.117338519,-0.146424801,-14.45664652,4.429394268,0.132758259,9.825980222,
BB,Bunge Limited,BG,Egan-Jones Ratings Company,8/15/2014,Consumer Non-Durables,1.502872243,0.252987132,0.029181985,11.74926961,0.009009639,0.012840923,0.045852942,0.012840923,0.024029489,0.057668133,0.06097561,2.667086599,10.16014931,1.53753256,0.605916387,0.339237057,0.400285919,3.830120268,2.475899173,2.53753256,0.012840923,12.00532234,9.56846117,0.024474729,16.79187192,
BBB,Bunge Limited,BG,Egan-Jones Ratings Company,11/8/2013,Consumer Non-Durables,1.417790187,0.243159154,0.059194256,12.756288,0.004988019,0.016528926,0.044989975,0.016528926,0.011426011,0.071177874,0.031043928,2.290691162,10.0982716,1.71695242,0.631940555,0.891518738,0.531685393,8.036461924,6.141134048,2.71695242,0.016528926,9.153426577,15.11506997,0.036269092,16.63458262,
BBB,Bunge Limited,BG,Egan-Jones Ratings Company,11/27/2015,Consumer Non-Durables,1.48719346,0.27493188,0.024114441,13.49798642,0.018202738,0.024185939,0.061972155,0.024185939,0.044135699,0.099319599,0.122807018,2.424673586,9.175464527,1.782487191,0.640609307,0.281636537,-0.063934426,-0.271452498,2.860691706,2.782487191,0.024185939,7.854055493,4.245795476,0.01403751,15.23813084,
BB,Bunge Limited,BG,Standard  Poor\s Ratings Services,4/23/2012,Consumer Non-Durables,1.889736577,0.48135886,0.120195768,15.27901197,0.016035953,-0.004834619,0.046439576,0.016035953,0.04047261,-0.017393435,0.080464679,2.52386681,10.64763458,0.988126762,0.497013963,-0.154929577,0.569625096,10.15805857,6.037529776,1.988126762,-0.004834619,7.448915683,17.83288456,0.044498919,17.65364009,
BB,Bunge Limited,BG,Standard  Poor\s Ratings Services,11/29/2016,Consumer Non-Durables,1.443519001,0.33966684,0.109318064,14.33351297,0.017455892,0.023337004,0.056468052,0.023337004,0.03882635,0.086578581,0.104283315,2.224254743,8.370072563,1.685890258,0.627683969,0.220883534,0.588235294,8.008859858,6.678817061,2.685890258,0.023337004,8.198248774,13.61506176,0.044612104,11.55494978,
BB,Bunge Limited,BG,Standard  Poor\s Ratings Services,4/27/2011,Consumer Non-Durables,1.580867653,0.351659336,0.057776889,23.16636401,0.051501958,0.066729385,0.054936881,0.066729385,0.090534979,0.190660749,0.192635025,1.757893927,8.604480422,1.127741408,0.530018076,0.225901639,1.440246407,-24.83866976,4.369962715,2.127741408,0.066729385,3.440993904,-17.24612514,-0.053274116,11.87682156,
BB,Bunge Limited,BG,Standard  Poor\s Ratings Services,4/9/2013,Consumer Non-Durables,1.493296428,0.272035291,0.049217196,14.78767359,0.001049335,0.006099261,0.042186552,0.006099261,0.002346041,0.023665628,0.005892101,2.235740469,10.35852582,1.51150801,0.601832845,-0.016129032,3.396061269,-10.6300976,4.61642125,2.51150801,0.006099261,16.08471603,-3.130125388,-0.007492909,17.60108466,
BBB,Orange,ORAN,Fitch Ratings,6/9/2015,Public Utilities,0.722608044,0.580314764,0.337646765,42.67663836,0.023450374,0.063328686,1,0.111446318,0.010463327,0.060696896,0.031293346,0.446190218,1.691901862,1.918298995,0.641407629,0.629703763,0.325266985,1.080831967,2.643753499,2.990764234,0.105235138,7.855371748,3.322907083,0.223146153,0,
BBB,Orange,ORAN,Fitch Ratings,9/22/2015,Public Utilities,0.661795986,0.491445482,0.206649403,44.23252808,0.065911124,0.082040958,1,0.114226066,0.029005797,0.070167899,0.085805805,0.440074374,1.601560323,1.881871421,0.636147873,0.196607089,0.323921486,1.16501832,2.171479384,2.958229527,0.121731782,7.101464406,3.596607109,0.23677801,0,
BBB,Orange,ORAN,Moody\s Investors Service,11/1/2016,Public Utilities,0.811400802,0.627584079,0.24510182,44.50869608,0.069101896,0.092463398,1,0.093175789,0.029482974,0.074421081,0.090041932,0.4266594,1.571009571,1.970679556,0.64527151,0.252656748,0.049714286,0.164220016,4.268965382,3.054031561,0.127026629,6.313191133,3.303276184,0.214945465,0,
CCC,Hub Group,Inc.,HUBG,Moody\s Investors Service,1/27/2016,Transportation,1.741330427,1.697376895,0.579176854,39.33953134,0.020123979,0.031649126,0.117056837,0.033194397,0.054528085,0.118395796,0.109516239,2.709607531,9.40542408,1.008437268,0.502100456,0.364153717,0.516345655,2.47115063,6.379111384,2.008437268,0.031649126,6.611822525,4.785845691,0.048700148,13.50897445
CCC,Hub Group,Inc.,HUBG,Moody\s Investors Service,12/3/2014,Transportation,1.587039242,1.483984023,0.305324381,41.06774586,0.014437463,0.022924702,0.103730588,0.02348755,0.042535147,0.096019169,0.085817865,2.946164882,10.5552498,1.017575368,0.504355567,0.370222434,-0.209354482,-0.56381525,3.599699371,2.017575368,0.022924702,10.63436256,2.693112872,0.027593818,12.48587255
CCC,Hub Group,Inc.,HUBG,Moody\s Investors Service,9/10/2013,Transportation,1.512593169,1.435450089,0.214623823,40.19318901,0.020483725,0.033360522,0.109968648,0.033713823,0.065948243,0.154902576,0.123075115,3.219543429,12.95659754,0.866237955,0.46416265,0.385989072,0.055358253,0.176491352,2.436069402,1.866237955,0.033360522,10.84598316,3.188166934,0.034801586,12.92392942
BBB,Fidelity National Information Services,Inc.,FIS,Standard  Poor\s Ratings Services,5/28/2015,Miscellaneous,1.546750891,1.099818625,0.308211896,64.10178054,0.105881069,0.164239608,0.324472232,0.198104088,0.046768362,0.081522412,0.103573444,0.441706553,13.27084627,1.214604908,0.548452188,0.318112778,0.872521246,3.568820225,2.219452247,2.214604908,0.164239608,11.66386518,4.090238764,0.181623998,5.932767356
BBB,Fidelity National Information Services,Inc.,FIS,Standard  Poor\s Ratings Services,1/11/2016,Miscellaneous,1.485426625,1.063412158,0.290875249,94.14998787,0.095751456,0.157220403,0.333879185,0.166666667,0.024039926,0.043376044,0.067750241,0.251065903,10.79941051,1.818238386,0.645168413,0.365319703,0.882751341,3.521403509,2.85122807,2.818238386,0.157220403,15.64964878,3.989122807,0.172382945,3.702966959
BBB,Fidelity National Information Services,Inc.,FIS,Standard  Poor\s Ratings Services,1/24/2014,Miscellaneous,1.406050099,0.91791714,0.327315119,59.39735121,0.081226218,0.08496549,0.326996887,0.175333981,0.035322097,0.041977961,0.074933516,0.434860782,13.8284738,1.121434541,0.528620855,0.599457154,0.875789871,3.205384881,1.889886089,2.121434541,0.08496549,11.12742598,3.659993096,0.174658606,5.319791667
BBB,Fidelity National Information Services,Inc.,FIS,Standard  Poor\s Ratings Services,1/17/2013,Miscellaneous,1.467377467,1.148392743,0.411839593,58.17902404,0.079413183,0.143122805,0.320390523,0.18582547,0.034037654,0.067616266,0.069448418,0.428614656,13.84410012,1.040340918,0.509885828,0.325914341,0.88181905,3.163125428,1.773817683,2.040340918,0.143122805,8.449584243,3.587045922,0.180229355,6.319084214
BB,Fidelity National Information Services,Inc.,FIS,Standard  Poor\s Ratings Services,3/5/2012,Miscellaneous,1.241936674,0.940290796,0.306664699,54.53687105,0.081730686,0.129540352,0.304175296,0.185669283,0.033910299,0.059575456,0.072212825,0.414902912,13.86176116,1.129524835,0.530411675,0.32110708,0.894238156,3.48502994,1.382235529,2.129524835,0.129540352,7.450026403,3.897205589,0.203891606,6.232268122
CCC,Kratos Defense  Security Solutions,Inc.,KTOS,Standard  Poor\s Ratings Services,12/16/2016,Capital Goods,1.898727735,1.590330789,0.351653944,125.2145955,-0.090474054,-0.078211455,0.229699417,-0.027815164,-0.063778199,-0.069538625,-0.218885673,0.704933586,13.42771084,2.431982634,0.708623234,-0.154875717,1,-0.20228385,1.355628059,3.431982634,-0.078211455,129.5665152,-0.20228385,-0.018543443,9.774193548
B,Kratos Defense  Security Solutions,Inc.,KTOS,Standard  Poor\s Ratings Services,5/6/2014,Capital Goods,1.714342629,1.35059761,0.221912351,102.0586998,-0.039133179,-0.033557753,0.252472123,0.033452556,-0.030577018,-0.033036454,-0.125760649,0.781357883,11.20990566,3.112914131,0.75686339,0,1,0.397887324,1.288732394,4.112914131,-0.033557753,11.41105691,0.397887324,0.023774458,11.47980614
B,Kratos Defense  Security Solutions,Inc.,KTOS,Standard  Poor\s Ratings Services,4/17/2015,Capital Goods,1.658115878,1.318443167,0.153471915,104.3698157,-0.089861751,-0.083986175,0.251382488,0.022926267,-0.068493151,-0.079872905,-0.347748551,0.762205831,10.50847458,4.077128845,0.803038286,-0.069958848,1,0.133680556,0.866319444,5.077128845,-0.083986175,14.39862969,0.133680556,0.008870968,13.42561983
B,Kratos Defense  Security Solutions,Inc.,KTOS,Standard  Poor\s Ratings Services,3/30/2016,Capital Goods,1.858468677,1.457076566,0.165313225,114.8714047,0.0301324,-0.067873992,0.24623345,-0.006848273,0.021919628,-0.061020659,0.077891424,0.727443817,11.69217082,2.55350118,0.718587402,0.255605381,1,-0.505962521,0.756388416,3.55350118,-0.067873992,24.671375,-0.505962521,-0.0451986,10.25465839
BBB,Westlake Chemical Corporation,WLK,Standard  Poor\s Ratings Services,8/8/2016,Basic Industries,2.035627255,1.181824099,0.388352296,67.50944053,0.078585845,0.110015534,0.193196828,0.114561923,0.03662532,0.057522326,0.113195515,0.466054921,0.790561836,2.090635535,0.676441952,0.248075232,0.246289509,1.587482663,3.551527602,3.090635535,0.110015534,11.86403046,6.445595946,0.164291051,8.251525917,
BBB,Westlake Chemical Corporation,WLK,Moody\s Investors Service,6/15/2012,Basic Industries,4.816730893,3.510783198,2.265255969,41.07652587,0.071540573,0.111723476,0.154428031,0.123429492,0.079271561,0.1393489,0.147448745,1.108064384,2.938030917,0.860045937,0.462378869,0.352270648,0.511882549,2.81298733,13.23640432,1.860045937,0.111723476,3.145821246,5.495376499,0.10008597,13.48186615,
BBB,Westlake Chemical Corporation,WLK,Moody\s Investors Service,7/10/2012,Basic Industries,4.394903516,3.300067752,1.982580111,40.90068834,0.107967117,0.164274507,0.206371195,0.17231698,0.112993216,0.194655648,0.205930706,1.046552132,2.36485264,0.822505042,0.451304673,0.340271823,0.380050444,3.577825357,13.80236659,1.822505042,0.164274507,3.862325543,9.414080185,0.174754084,13.05727252,
BBB,Southern Copper Corporation,SCCO,Egan-Jones Ratings Company,11/17/2015,Basic Industries,2.699630515,1.441643121,0.298304716,32.44990983,0.145940268,0.23567649,0.318595295,0.280306784,0.058476003,0.101876124,0.139922856,0.400684496,0.610676768,1.392825248,0.582083982,0.390935082,-0.306660605,-0.339499182,1.104819429,2.392825248,0.23567649,13.66060153,1.107084434,0.174359381,4.527683266,
BBB,Southern Copper Corporation,SCCO,Egan-Jones Ratings Company,8/19/2014,Basic Industries,2.163331465,1.079849336,0.31624678,34.07046485,0.230311589,0.35743182,0.43233108,0.385790956,0.115389836,0.198894818,0.229646341,0.501016196,0.778289314,0.990178242,0.497532443,0.364783106,-0.128259383,-0.209980935,0.84829733,1.990178242,0.35743182,9.871992355,1.637158461,0.234271715,5.167679704,
BBB,Southern Copper Corporation,SCCO,Egan-Jones Ratings Company,9/13/2013,Basic Industries,4.359519847,3.271018806,2.134672224,32.69433119,0.271885184,0.273207387,0.451138202,0.425354652,0.144376099,0.155980941,0.292485699,0.531018636,0.919207624,1.025859548,0.506382365,0.473024887,0.082852149,0.182604537,2.408887011,2.025859548,0.273207387,8.906581018,2.20398069,0.311984173,5.734145869,
BBB,Southern Copper Corporation,SCCO,Moody\s Investors Service,6/15/2012,Basic Industries,3.123753496,2.35925598,0.854202484,37.2082917,0.342648423,0.364243822,0.552508308,0.531686661,0.289781799,0.351306765,0.581879728,0.845711753,1.542737198,1.00799267,0.501990214,0.444637125,0.703935229,1.722739422,1.947446569,2.00799267,0.364243822,7.998120576,2.447298206,0.303601218,6.235505448,
BBB,Southern Copper Corporation,SCCO,Standard  Poor\s Ratings Services,10/17/2016,Basic Industries,2.568668669,1.19039039,0.546546547,40.15827726,0.144336221,0.233465928,0.315736644,0.290754303,0.058673296,0.102653797,0.13313787,0.406504311,0.613677066,1.269139105,0.559304232,0.398964968,-0.211678041,-0.252585315,0.772104447,2.269139105,0.233465928,15.87400895,1.193252327,0.171586304,5.193598083,
BBB,Southern Copper Corporation,SCCO,Moody\s Investors Service,8/27/2012,Basic Industries,5.002664691,3.807007064,2.86942897,36.63169905,0.290081697,0.44585746,0.535936039,0.466150698,0.18631344,0.312129997,0.405996886,0.6422792,1.29331276,1.179106805,0.541096381,0.363496463,0.475089847,1.122256721,3.057462403,2.179106805,0.44585746,10.19064514,2.362198914,0.300477144,5.823025616,
BBB,TextronInc.,TXT,Egan-Jones Ratings Company,12/27/2013,Capital Goods,1.855477855,0.713286713,0.403263403,29.52205882,0.041143424,0.037508262,0.163003966,0.041143424,0.038473424,0.04566945,0.113594891,0.935105068,5.464559819,1.952554745,0.66131026,0.387665198,0.451851852,1.310423596,4.163996291,2.952554745,0.037508262,12.38988076,2.900117795,0.066920026,9.151761518,
