Corporate-Credit-Rating,Name STRING,Symbol STRING,Rating_Agency_Name STRING,Date STRING,Sector STRING,currentRatio REAL,quickRatio REAL,cashRatio REAL,daysOfSalesOutstanding REAL,netProfitMargin REAL,pretaxProfitMargin REAL,grossProfitMargin REAL,operatingProfitMargin REAL,returnOnAssets REAL,returnOnCapitalEmployed REAL,returnOnEquity REAL,assetTurnover REAL,fixedAssetTurnover REAL,debtEquityRatio REAL,debtRatio REAL,effectiveTaxRate REAL,freeCashFlowOperatingCashFlowRatio REAL,freeCashFlowPerShare REAL,cashPerShare REAL,companyEquityMultiplier REAL,ebitPerRevenue REAL,enterpriseValueMultiple REAL,operatingCashFlowPerShare REAL,operatingCashFlowSalesRatio REAL,payablesTurnover REAL,
BBB,Dana Incorporated,DAN,Egan-Jones Ratings Company,8/13/2015,Capital Goods,2.267644363,1.490375802,0.725022915,40.53547855,0.026237624,0.048184818,0.14009901,0.048184818,0.036754508,0.090262751,0.218406593,1.400832178,5.192802057,4.942307692,0.83171521,0.280821918,0.359605911,0.918238994,5.993710692,5.942307692,0.048184818,5.67836518,2.553459119,0.0669967,7.318820225,
A,Magellan Midstream Partners L.P.,MMP,Egan-Jones Ratings Company,3/23/2015,Energy,0.751027222,0.313321707,0.031824752,13.38256596,0.337489794,0.364418378,1,0.422894159,0.14091768,0.168539869,0.416159548,0.417546493,0.53211949,1.953210333,0.661385446,0.005503151,0.66906469,3.259948957,0.367526181,2.953210333,0.364418378,18.11930857,4.872397254,0.48065718,6.121475121,
BBB,Cenovus Energy Inc,CVE,Standard  Poor\s Ratings Services,4/21/2015,Energy,1.418667568,0.83361515,0.29861346,29.39771917,0.037878016,0.060839018,0.209703696,0.102535383,0.030127556,0.075443923,0.073041429,0.795383681,0.97295423,1.424406048,0.58752784,0.377405858,0.132728304,0.619010265,1.16791894,2.424406048,0.083494552,5.990011178,4.66373973,0.179513288,5.998068006,
BB,"Kinder Morgan,Inc.",KMI,Standard  Poor\s Ratings Services,8/11/2014,Public Utilities,0.58975165,0.39154354,0.049512732,36.91390361,0.06323185,0.190496734,0.613090102,0.274127943,0.012332027,0.040228539,0.030109168,0.195028727,0.420755108,1.441542435,0.590422847,0.209640893,0.190284307,0.747581354,0.747581354,2.441542435,0.190496734,13.67240931,3.928759894,0.275298903,3.953400504,
BB,Masonite International Corporation,DOOR,Standard  Poor\s Ratings Services,3/9/2015,Basic Industries,3.006828499,1.865550221,0.809459579,48.0101023,-0.020318877,-0.015756108,0.144419111,0.006520651,-0.022677706,-0.020545515,-0.052633508,1.116090543,3.189155794,1.320936127,0.569139371,-0.156553272,0.351988732,0.920609676,6.788697891,2.320936127,-0.015756108,23.30956209,2.615452122,0.042110247,16.01137486,
BB,"Wolverine World Wide,Inc.",WWW,Standard  Poor\s Ratings Services,8/17/2016,Consumer Non-Durables,3.09080012,1.897213066,1.108181001,38.52501403,0.035155937,0.044295679,0.384791149,0.064098453,0.036065304,0.052669209,0.090739783,1.025866678,17.07460643,1.515985515,0.602541432,0.208144796,0.813364833,2.528856243,3.880377754,2.515985515,0.044295679,13.01165683,3.109129066,0.118776557,10.12201592,
B,"Beacon Roofing Supply,Inc.",BECN,Standard  Poor\s Ratings Services,11/30/2015,Consumer Services,2.181598258,1.121204798,0.114944178,58.00889722,0.024760563,0.042161779,0.23670974,0.046549954,0.040284958,0.092319184,0.070519615,1.626980708,27.82112715,0.750519751,0.428741093,0.412724907,0.809749406,1.787691729,0.921952066,1.750519751,0.042161779,11.4561814,2.207709838,0.043472228,7.839422437,
BB,Range Resources Corporation,RRC,Standard  Poor\s Ratings Services,3/4/2013,Energy,0.719804545,0.670775998,0.000553672,41.93970449,0.008919506,0.017188675,1,0.008919506,0.00193231,0.003993884,0.005515417,0.21663864,35.06878052,1.854313156,0.649653018,0.481082375,0.992641002,4.028934147,0.864348841,2.854313156,0.017188675,23.60987231,4.058802868,0.443916598,0,
BBB,W.R. Berkley Corporation,WRB,Moody\s Investors Service,7/30/2014,Finance,4.889064058,4.889064058,0.201224099,6.162771598,0.091021259,0.133567908,0.510365794,0.133567908,0.029879506,0.051848407,0.141370757,0.328269532,21.46633825,3.731361923,0.788644366,0.317784364,0.9429024,5.41854155,127.2057036,4.731361923,0.133567908,3.596121256,5.746662168,0.103079593,14.71137101,
A,"Nordstrom,Inc.",JWN,Standard  Poor\s Ratings Services,1/7/2016,Consumer Services,1.865714286,1.084285714,0.295357143,59.69828224,0.05330964,0.087738783,0.348289649,0.05330964,0.077879935,0.18386346,0.295081967,1.460897783,4.043712575,2.788934426,0.736073553,0.392405063,0.294262295,1.889473684,4.352631579,3.788934426,0.087738783,15.30659722,6.421052632,0.090330224,6.628012048,
B,Service Corporation International,SCI,Moody\s Investors Service,6/17/2013,Consumer Services,0.694482461,3.943024091,0.224962631,0,0.063284465,0.101922811,0.217893026,0.16585445,0.015753078,0.026498836,0.113583718,0.24892488,1.468819408,6.210255639,0.861308662,0.372626515,0.686853751,1.175725041,7.532895713,7.210255639,0.101922811,8.577985886,1.711754562,0.153183535,5.043712528,
B,Matador Resources Company,MTDR,Standard  Poor\s Ratings Services,2/9/2016,Energy,0.928210188,0.362727472,0.122283125,19.18227277,-2.149242968,-2.615348121,1,-2.556895205,-0.595623831,-0.823572181,-1.392458653,0.277131921,0.312294672,1.337815546,0.572250257,0.178219163,1,2.55755056,0.404920466,2.337815546,-2.615348121,-2.05255683,2.55755056,0.659568142,0,
B,Lsb IndustriesInc.,LXU,Standard  Poor\s Ratings Services,11/6/2015,Basic Industries,1.733519175,1.145873281,0.663370154,47.48613689,-0.04884227,-0.08192829,0.145702119,-0.071302831,-0.025528206,-0.049845842,-0.082463589,0.522666242,0.707896066,2.230293183,0.690430576,0.403841207,-12.9139802,-17.93577388,5.594037982,3.230293183,-0.08192829,-50.75640491,1.388864906,0.044408322,5.630201293,
BBB,Flowserve Corporation,FLS,Moody\s Investors Service,10/28/2013,Capital Goods,1.82747181,2.630662108,0.233492224,85.11135871,0.097995426,0.099123464,0.340711364,0.153449337,0.096397804,0.141181567,0.259589099,0.983696972,6.917066994,1.692894328,0.628652343,0.416805296,0.714838681,2.462369085,20.78761149,2.692894328,0.099123464,12.81689729,3.444650033,0.098445309,5.336655274,
A,Fluor Corporation,FLR,Egan-Jones Ratings Company,11/24/2014,Basic Industries,1.728700426,1.071785816,0.598382757,24.94811806,0.02372836,0.055960091,0.064975872,0.055960091,0.062348334,0.247741374,0.164233425,2.62758723,21.96510222,1.634126905,0.620367569,0.292814644,0.494682325,2.018388819,13.32336002,2.634126905,0.055960091,5.343122934,4.080171697,0.029843332,14.15707089,
BB,Brunswick Corporation,BC,Moody\s Investors Service,6/23/2014,Energy,1.708300306,0.830257049,0.403691541,34.17620579,0.197864952,0.059061093,0.261144695,0.078250804,0.263804102,0.112953215,0.740755008,1.33325331,6.292489479,1.807973806,0.643871322,-2.37630662,0.129335685,0.24122807,4.048245614,2.807973806,0.059061093,10.16137861,1.865131579,0.043755627,9.101077313,
A,Hershey Company (The),HSY,Moody\s Investors Service,8/2/2016,Consumer Non-Durables,0.951470141,0.46000221,0.15552546,28.52135788,0.096777753,0.147776109,0.424437389,0.162063665,0.130340441,0.304153377,0.916254377,1.346801686,3.417240939,6.02970137,0.857746446,0.345105554,0.725996085,11.7782745,4.898828769,7.02970137,0.147776109,5.585011077,16.22360607,0.132184284,8.195205689,
B,Belden Inc,BDC,Standard  Poor\s Ratings Services,3/27/2014,Basic Industries,2.977089694,2.356461951,1.527280696,8.519988227,0.049929127,0.061400266,0.340436586,0.097265939,0.037544431,0.054059103,0.123500223,0.751954481,6.878165772,2.28944188,0.695997061,0.175640894,0.755718374,2.835403797,20.46853274,3.28944188,0.061400266,12.32556871,3.7519318,0.079548404,6.827336078,
BB,"U.S. Silica Holdings,Inc.",SLCA,Standard  Poor\s Ratings Services,7/12/2013,Basic Industries,5.012957448,3.562019553,1.220214242,50.277123,0.137835289,0.175860143,0.361581362,0.203743693,0.087156224,0.120122153,0.243315422,0.632321552,1.23493608,1.791715973,0.641797371,0.216222127,-0.301801899,-264.3348732,2889.33723,2.791715973,0.175860143,1.994300191,875.8555671,0.085077429,9.325957834,
B,"Titan International,Inc.",TWI,Standard  Poor\s Ratings Services,5/11/2016,Basic Industries,2.628688952,1.39817547,0.741170765,46.42122972,-0.054226106,-0.037286408,0.098804033,-0.017407159,-0.059311115,-0.051742424,-0.219188603,1.093774188,3.099353362,2.6955738,0.729406026,-0.736088144,0.242468325,0.288680721,3.729402563,3.6955738,-0.037286408,10.42206489,1.190591478,0.045835481,10.20642448,
A,"Applied Materials,Inc.",AMAT,Moody\s Investors Service,6/15/2012,Technology,9.278673835,6.966845878,5.340501792,53.1691547,0.183132072,0.226110107,0.414566892,0.22801179,0.138951014,0.186582974,-1.133608005,0.758747565,12.1443418,-1,0.122574129,0.190075694,1,1.839272176,4.73313116,-8.158328428,0.226110107,3.434096067,1.839272176,0.230674147,4.050657895,
B,Ciena Corporation,CIEN,Egan-Jones Ratings Company,9/30/2015,Public Utilities,2.794775079,2.214085039,1.185803122,82.20208049,0.004770474,0.009716769,0.439782734,0.041071789,0.004329046,0.01171785,0.018791192,0.907466686,12.73965089,3.340723429,0.769623655,0.509047298,0.763044042,1.688986286,7.820547899,4.340723429,0.009716769,14.59816117,2.213484664,0.107173947,6.167759071,
BBB,EcolabInc.,ECL,Egan-Jones Ratings Company,11/4/2014,Basic Industries,1.110450007,0.688346327,0.047781881,67.13668989,0.084226743,0.11893141,0.462266727,0.136899968,0.061787565,0.112625248,0.164409027,0.733586073,4.681210254,1.660875627,0.624183863,0.280381536,0.587629434,3.555148284,1.308897034,2.660875627,0.11893141,13.26536151,6.049983339,0.127138406,6.606245699,
BBB,FortisInc.,FTS,Moody\s Investors Service,11/16/2016,Public Utilities,0.549188641,0.353955375,0.068204868,60.15720971,0.09651945,0.117724481,0.360631764,0.21687628,0.013777555,0.018312102,0.04521477,0.142743821,0.233084501,2.154826334,0.656604876,0.180124224,-0.067409766,-0.316324527,0.670010219,3.281770227,0.117724481,20.62626629,4.692562274,0.275519158,2.21928934,
BBB,Pioneer Natural Resources Company,PXD,Moody\s Investors Service,11/30/2015,Energy,2.184678523,1.68878249,0.951436389,29.04870466,-0.056580311,-0.087253886,1,-0.087253886,-0.018015046,-0.030747882,-0.032624283,0.318397783,3.168089297,0.810946463,0.44780256,0.368171021,1,8.375838926,13.99328859,1.810946463,-0.087253886,19.3400653,8.375838926,0.25865285,0,
BB,Lear Corporation,LEA,Moody\s Investors Service,3/11/2014,Capital Goods,1.375345757,0.957894443,0.317873208,51.22455957,0.026573857,0.036466675,0.080060367,0.026573857,0.051783121,0.124584368,0.141633015,1.948649006,10.2280746,1.735119341,0.63438524,0.325506757,0.438361175,4.224695563,13.51550033,2.735119341,0.036466675,10.59909509,9.637476582,0.050517433,6.123877476,
BBB,Teva Pharmaceutical Industries Limited,TEVA,Standard  Poor\s Ratings Services,7/13/2016,Health Care,0.931847685,0.460352661,0.053440069,125.3661599,0.015020773,0.038807469,0.532027576,0.063233347,0.003535468,0.029234669,0.009868914,0.235371869,2.7131178,1.74172841,0.623961658,0.612941176,0.768380463,3.29307228,1.088509673,2.791402946,0.099529745,17.857594,4.285731405,0.177601242,4.751970329,
CCC,Ion Geophysical Corporation,IO,Standard  Poor\s Ratings Services,10/14/2016,Energy,1.174112871,0.694842347,0.553753602,28.33477038,-0.376996435,-0.348976899,0.87840262,-0.24982061,-0.207997037,-0.276463091,-1.231787328,0.551721496,2.560573732,4.922138819,0.831142087,-0.073309455,0.052832591,0.007280702,4.618596491,5.922138819,-0.348976899,14.09654832,0.137807018,0.009091014,0.781471977,
B,Kronos Worldwide Inc,KRO,Standard  Poor\s Ratings Services,2/11/2014,Basic Industries,2.810071942,1.524460432,0.19352518,56.46501963,-0.058877857,-0.0922997,0.064765643,-0.076541215,-0.062997962,-0.119230482,-0.109079243,1.069977148,3.230281559,0.73147257,0.422456921,0.362101313,0.481595092,0.541846419,1.344262295,1.73147257,-0.0922997,-23.98042476,1.125107852,0.0752713,6.68675196,
BBB,"Expedia Group,Inc.",EXPE,Standard  Poor\s Ratings Services,12/22/2011,Consumer Services,0.890760281,0.656931248,0.269893321,35.92071085,0.136936146,0.116576095,0.779278048,0.139057045,0.072601886,0.101741415,0.214692363,0.530187888,10.76866324,1.957118258,0.661832936,0.188351837,0.748298776,4547.068174,9845.998175,2.957118258,0.116576095,0.911670379,6076.540975,0.239410509,4.378775416,
CCC,"Berry Global Group,Inc.",BERY,Moody\s Investors Service,5/5/2014,Consumer Non-Durables,1.954678363,0.864035088,0.207602339,35.26683882,0.012265978,0.018291371,0.174736389,0.083064343,0.011100292,0.019096832,-0.290816327,0.90496592,3.670616114,-27.19897959,1.038169426,0.329411765,0.484913793,1.982623407,1.251255661,-26.19897959,0.018291371,8.357619972,4.088610049,0.099849365,11.37982196,
BB,ADTInc.,ADT,Fitch Ratings,2/17/2016,Consumer Services,0.577683616,0.235875706,0.093220339,67.14936248,0.539162113,-0.18579235,0.318761384,0.029143898,0.028059532,0.001611117,0.094629156,0.052042848,0.217425743,2.372442455,0.703479003,-0.284313725,22.30555556,1.063576159,0.087417219,3.372442455,0.028879781,17.68587486,0.047682119,0.06557377,1.197115385,
CCC,BioMarin PharmaceuticalInc.,BMRN,Egan-Jones Ratings Company,1/6/2015,Health Care,6.04748896,4.371236834,3.713793645,70.21234555,-0.178377983,0.065790104,0.82722092,-0.123683159,-0.053793025,0.021914531,-0.08768213,0.301567626,1.434607538,0.629990693,0.386499565,0.184189755,2.615931683,-1.314481138,6.054014718,1.629990693,0.065790104,-557.3470466,-0.502490622,-0.097916223,0.550456225,
AA,Texas Instruments Incorporated,TXN,Egan-Jones Ratings Company,1/28/2015,Technology,2.918106687,1.798271976,0.450413223,34.86316596,0.216251437,0.29697202,0.569336911,0.302568034,0.159180679,0.257237716,0.271511068,0.736090735,4.593309859,0.705678537,0.413723056,0.271812081,0.901079137,3.292957746,3.324882629,1.705678537,0.29697202,11.66066255,3.654460094,0.298351859,12.85583524,
